FREQ, UX_2, , UX_3, , UX_4,,,,
, REAL, IMAGINARY, REAL, IMAGINARY, REAL, IMAGINARY,,,
9.398,1.58E-03,-1.24E-05,5.34E-03,6.68E-06,-6.97E-03,-1.15E-05,-1.15E-05,0.294938279,-0.225963723
9.399,1.59E-03,-1.23E-05,5.33E-03,6.63E-06,-6.95E-03,-1.14E-05,-1.14E-05,0.299248645,-0.229413737
9.4,1.61E-03,-1.23E-05,5.32E-03,6.57E-06,-6.93E-03,-1.14E-05,-1.14E-05,0.303557166,-0.232868601
9.401,1.63E-03,-1.22E-05,5.31E-03,6.52E-06,-6.91E-03,-1.14E-05,-1.14E-05,0.307863802,-0.236328373
9.402,1.65E-03,-1.22E-05,5.30E-03,6.47E-06,-6.89E-03,-1.13E-05,-1.13E-05,0.31216851,-0.239793109
9.403,1.67E-03,-1.21E-05,5.28E-03,6.42E-06,-6.87E-03,-1.13E-05,-1.13E-05,0.31647125,-0.243262869
9.404,1.69E-03,-1.21E-05,5.27E-03,6.36E-06,-6.86E-03,-1.12E-05,-1.12E-05,0.32077198,-0.24673771
9.405,1.71E-03,-1.20E-05,5.26E-03,6.31E-06,-6.84E-03,-1.12E-05,-1.12E-05,0.325070659,-0.250217692
9.406,1.73E-03,-1.20E-05,5.25E-03,6.26E-06,-6.82E-03,-1.11E-05,-1.11E-05,0.329367244,-0.253702874
9.407,1.75E-03,-1.19E-05,5.24E-03,6.21E-06,-6.80E-03,-1.11E-05,-1.11E-05,0.333661695,-0.257193315
9.408,1.77E-03,-1.19E-05,5.23E-03,6.16E-06,-6.78E-03,-1.10E-05,-1.10E-05,0.33795397,-0.260689076
9.409,1.79E-03,-1.19E-05,5.22E-03,6.11E-06,-6.76E-03,-1.10E-05,-1.10E-05,0.342244028,-0.264190216
9.41,1.80E-03,-1.18E-05,5.21E-03,6.06E-06,-6.74E-03,-1.09E-05,-1.09E-05,0.346531828,-0.267696797
9.411,1.82E-03,-1.18E-05,5.20E-03,6.01E-06,-6.72E-03,-1.09E-05,-1.09E-05,0.350817328,-0.271208879
9.412,1.84E-03,-1.17E-05,5.19E-03,5.96E-06,-6.70E-03,-1.09E-05,-1.09E-05,0.355100486,-0.274726523
9.413,1.86E-03,-1.17E-05,5.18E-03,5.91E-06,-6.69E-03,-1.08E-05,-1.08E-05,0.359381262,-0.278249792
9.414,1.88E-03,-1.16E-05,5.17E-03,5.86E-06,-6.67E-03,-1.08E-05,-1.08E-05,0.363659615,-0.281778748
9.415,1.90E-03,-1.16E-05,5.16E-03,5.82E-06,-6.65E-03,-1.07E-05,-1.07E-05,0.367935503,-0.285313453
9.416,1.92E-03,-1.16E-05,5.15E-03,5.77E-06,-6.63E-03,-1.07E-05,-1.07E-05,0.372208886,-0.28885397
9.417,1.93E-03,-1.15E-05,5.14E-03,5.72E-06,-6.61E-03,-1.07E-05,-1.07E-05,0.376479721,-0.292400362
9.418,1.95E-03,-1.15E-05,5.13E-03,5.68E-06,-6.60E-03,-1.06E-05,-1.06E-05,0.380747968,-0.295952694
9.419,1.97E-03,-1.14E-05,5.12E-03,5.63E-06,-6.58E-03,-1.06E-05,-1.06E-05,0.385013585,-0.29951103
9.42,1.99E-03,-1.14E-05,5.11E-03,5.58E-06,-6.56E-03,-1.05E-05,-1.05E-05,0.389276533,-0.303075434
9.421,2.01E-03,-1.14E-05,5.10E-03,5.54E-06,-6.54E-03,-1.05E-05,-1.05E-05,0.393536769,-0.306645971
9.422,2.02E-03,-1.13E-05,5.09E-03,5.49E-06,-6.52E-03,-1.05E-05,-1.05E-05,0.397794253,-0.310222707
9.423,2.04E-03,-1.13E-05,5.08E-03,5.45E-06,-6.51E-03,-1.04E-05,-1.04E-05,0.402048943,-0.313805708
9.424,2.06E-03,-1.13E-05,5.07E-03,5.40E-06,-6.49E-03,-1.04E-05,-1.04E-05,0.406300799,-0.317395039
9.425,2.08E-03,-1.12E-05,5.06E-03,5.36E-06,-6.47E-03,-1.04E-05,-1.04E-05,0.41054978,-0.320990769
9.426,2.09E-03,-1.12E-05,5.05E-03,5.31E-06,-6.45E-03,-1.03E-05,-1.03E-05,0.414795845,-0.324592964
9.427,2.11E-03,-1.11E-05,5.04E-03,5.27E-06,-6.44E-03,-1.03E-05,-1.03E-05,0.419038953,-0.328201693
9.428,2.13E-03,-1.11E-05,5.03E-03,5.23E-06,-6.42E-03,-1.02E-05,-1.02E-05,0.423279063,-0.331817022
9.429,2.15E-03,-1.11E-05,5.02E-03,5.18E-06,-6.40E-03,-1.02E-05,-1.02E-05,0.427516135,-0.335439022
9.43,2.16E-03,-1.10E-05,5.01E-03,5.14E-06,-6.38E-03,-1.02E-05,-1.02E-05,0.431750127,-0.33906776
9.431,2.18E-03,-1.10E-05,5.00E-03,5.10E-06,-6.37E-03,-1.01E-05,-1.01E-05,0.435980999,-0.342703308
9.432,2.20E-03,-1.10E-05,4.99E-03,5.05E-06,-6.35E-03,-1.01E-05,-1.01E-05,0.440208711,-0.346345735
9.433,2.22E-03,-1.09E-05,4.99E-03,5.01E-06,-6.33E-03,-1.01E-05,-1.01E-05,0.444433221,-0.349995112
9.434,2.23E-03,-1.09E-05,4.98E-03,4.97E-06,-6.31E-03,-1.00E-05,-1.00E-05,0.448654489,-0.35365151
9.435,2.25E-03,-1.09E-05,4.97E-03,4.93E-06,-6.30E-03,-1.00E-05,-1.00E-05,0.452872475,-0.357315001
9.436,2.27E-03,-1.08E-05,4.96E-03,4.89E-06,-6.28E-03,-9.96E-06,-9.96E-06,0.457087137,-0.360985657
9.437,2.28E-03,-1.08E-05,4.95E-03,4.85E-06,-6.26E-03,-9.93E-06,-9.93E-06,0.461298436,-0.364663551
9.438,2.30E-03,-1.08E-05,4.94E-03,4.81E-06,-6.25E-03,-9.90E-06,-9.90E-06,0.46550633,-0.368348756
9.439,2.32E-03,-1.07E-05,4.93E-03,4.77E-06,-6.23E-03,-9.86E-06,-9.86E-06,0.46971078,-0.372041347
9.44,2.33E-03,-1.07E-05,4.93E-03,4.72E-06,-6.21E-03,-9.83E-06,-9.83E-06,0.473911745,-0.375741397
9.441,2.35E-03,-1.07E-05,4.92E-03,4.68E-06,-6.20E-03,-9.80E-06,-9.80E-06,0.478109184,-0.379448982
9.442,2.37E-03,-1.06E-05,4.91E-03,4.65E-06,-6.18E-03,-9.77E-06,-9.77E-06,0.482303057,-0.383164177
9.443,2.38E-03,-1.06E-05,4.90E-03,4.61E-06,-6.16E-03,-9.74E-06,-9.74E-06,0.486493323,-0.386887058
9.444,2.40E-03,-1.06E-05,4.89E-03,4.57E-06,-6.15E-03,-9.71E-06,-9.71E-06,0.490679944,-0.390617703
9.445,2.42E-03,-1.05E-05,4.88E-03,4.53E-06,-6.13E-03,-9.68E-06,-9.68E-06,0.494862877,-0.394356188
9.446,2.43E-03,-1.05E-05,4.88E-03,4.49E-06,-6.11E-03,-9.64E-06,-9.64E-06,0.499042083,-0.398102592
9.447,2.45E-03,-1.05E-05,4.87E-03,4.45E-06,-6.10E-03,-9.61E-06,-9.61E-06,0.503217522,-0.401856992
9.448,2.47E-03,-1.05E-05,4.86E-03,4.41E-06,-6.08E-03,-9.58E-06,-9.58E-06,0.507389154,-0.405619469
9.449,2.48E-03,-1.04E-05,4.85E-03,4.37E-06,-6.06E-03,-9.56E-06,-9.56E-06,0.511556938,-0.409390102
9.45,2.50E-03,-1.04E-05,4.85E-03,4.34E-06,-6.05E-03,-9.53E-06,-9.53E-06,0.515720835,-0.413168972
9.451,2.52E-03,-1.04E-05,4.84E-03,4.30E-06,-6.03E-03,-9.50E-06,-9.50E-06,0.519880804,-0.416956159
9.452,2.53E-03,-1.03E-05,4.83E-03,4.26E-06,-6.02E-03,-9.47E-06,-9.47E-06,0.524036805,-0.420751745
9.453,2.55E-03,-1.03E-05,4.82E-03,4.22E-06,-6.00E-03,-9.44E-06,-9.44E-06,0.528188798,-0.424555813
9.454,2.56E-03,-1.03E-05,4.82E-03,4.19E-06,-5.98E-03,-9.41E-06,-9.41E-06,0.532336744,-0.428368446
9.455,2.58E-03,-1.03E-05,4.81E-03,4.15E-06,-5.97E-03,-9.38E-06,-9.38E-06,0.536480603,-0.432189728
9.456,2.60E-03,-1.02E-05,4.80E-03,4.11E-06,-5.95E-03,-9.36E-06,-9.36E-06,0.540620334,-0.436019742
9.457,2.61E-03,-1.02E-05,4.79E-03,4.08E-06,-5.94E-03,-9.33E-06,-9.33E-06,0.544755897,-0.439858575
9.458,2.63E-03,-1.02E-05,4.79E-03,4.04E-06,-5.92E-03,-9.30E-06,-9.30E-06,0.548887254,-0.443706311
9.459,2.64E-03,-1.01E-05,4.78E-03,4.01E-06,-5.90E-03,-9.27E-06,-9.27E-06,0.553014364,-0.447563038
9.46,2.66E-03,-1.01E-05,4.77E-03,3.97E-06,-5.89E-03,-9.25E-06,-9.25E-06,0.557137187,-0.451428843
9.461,2.67E-03,-1.01E-05,4.76E-03,3.94E-06,-5.87E-03,-9.22E-06,-9.22E-06,0.561255685,-0.455303814
9.462,2.69E-03,-1.01E-05,4.76E-03,3.90E-06,-5.86E-03,-9.20E-06,-9.20E-06,0.565369817,-0.45918804
9.463,2.71E-03,-1.00E-05,4.75E-03,3.86E-06,-5.84E-03,-9.17E-06,-9.17E-06,0.569479543,-0.46308161
9.464,2.72E-03,-1.00E-05,4.74E-03,3.83E-06,-5.83E-03,-9.14E-06,-9.14E-06,0.573584824,-0.466984614
9.465,2.74E-03,-9.99E-06,4.74E-03,3.80E-06,-5.81E-03,-9.12E-06,-9.12E-06,0.577685621,-0.470897144
9.466,2.75E-03,-9.96E-06,4.73E-03,3.76E-06,-5.80E-03,-9.09E-06,-9.09E-06,0.581781894,-0.474819291
9.467,2.77E-03,-9.94E-06,4.72E-03,3.73E-06,-5.78E-03,-9.07E-06,-9.07E-06,0.585873603,-0.478751149
9.468,2.78E-03,-9.91E-06,4.72E-03,3.69E-06,-5.76E-03,-9.04E-06,-9.04E-06,0.58996071,-0.48269281
9.469,2.80E-03,-9.89E-06,4.71E-03,3.66E-06,-5.75E-03,-9.02E-06,-9.02E-06,0.594043175,-0.486644369
9.47,2.81E-03,-9.87E-06,4.70E-03,3.63E-06,-5.73E-03,-9.00E-06,-9.00E-06,0.598120958,-0.490605921
9.471,2.83E-03,-9.84E-06,4.70E-03,3.59E-06,-5.72E-03,-8.97E-06,-8.97E-06,0.602194021,-0.494577562
9.472,2.84E-03,-9.82E-06,4.69E-03,3.56E-06,-5.70E-03,-8.95E-06,-8.95E-06,0.606262324,-0.498559389
9.473,2.86E-03,-9.79E-06,4.68E-03,3.53E-06,-5.69E-03,-8.93E-06,-8.93E-06,0.610325827,-0.502551499
9.474,2.87E-03,-9.77E-06,4.68E-03,3.49E-06,-5.67E-03,-8.90E-06,-8.90E-06,0.614384493,-0.506553992
9.475,2.89E-03,-9.75E-06,4.67E-03,3.46E-06,-5.66E-03,-8.88E-06,-8.88E-06,0.618438281,-0.510566966
9.476,2.90E-03,-9.73E-06,4.66E-03,3.43E-06,-5.64E-03,-8.86E-06,-8.86E-06,0.622487153,-0.514590522
9.477,2.92E-03,-9.70E-06,4.66E-03,3.39E-06,-5.63E-03,-8.83E-06,-8.83E-06,0.626531069,-0.518624761
9.478,2.93E-03,-9.68E-06,4.65E-03,3.36E-06,-5.61E-03,-8.81E-06,-8.81E-06,0.630569991,-0.522669786
9.479,2.95E-03,-9.66E-06,4.65E-03,3.33E-06,-5.60E-03,-8.79E-06,-8.79E-06,0.634603879,-0.526725699
9.48,2.96E-03,-9.64E-06,4.64E-03,3.30E-06,-5.58E-03,-8.77E-06,-8.77E-06,0.638632695,-0.530792605
9.481,2.98E-03,-9.62E-06,4.63E-03,3.27E-06,-5.57E-03,-8.75E-06,-8.75E-06,0.6426564,-0.534870608
9.482,2.99E-03,-9.60E-06,4.63E-03,3.23E-06,-5.55E-03,-8.73E-06,-8.73E-06,0.646674956,-0.538959816
9.483,3.01E-03,-9.58E-06,4.62E-03,3.20E-06,-5.54E-03,-8.70E-06,-8.70E-06,0.650688322,-0.543060334
9.484,3.02E-03,-9.55E-06,4.62E-03,3.17E-06,-5.52E-03,-8.68E-06,-8.68E-06,0.654696462,-0.54717227
9.485,3.04E-03,-9.53E-06,4.61E-03,3.14E-06,-5.51E-03,-8.66E-06,-8.66E-06,0.658699335,-0.551295735
9.486,3.05E-03,-9.51E-06,4.61E-03,3.11E-06,-5.49E-03,-8.64E-06,-8.64E-06,0.662696904,-0.555430838
9.487,3.07E-03,-9.49E-06,4.60E-03,3.08E-06,-5.48E-03,-8.62E-06,-8.62E-06,0.666689129,-0.55957769
9.488,3.08E-03,-9.47E-06,4.59E-03,3.05E-06,-5.47E-03,-8.60E-06,-8.60E-06,0.670675973,-0.563736403
9.489,3.10E-03,-9.45E-06,4.59E-03,3.02E-06,-5.45E-03,-8.58E-06,-8.58E-06,0.674657397,-0.567907091
9.49,3.11E-03,-9.43E-06,4.58E-03,2.99E-06,-5.44E-03,-8.56E-06,-8.56E-06,0.678633362,-0.572089867
9.491,3.12E-03,-9.41E-06,4.58E-03,2.96E-06,-5.42E-03,-8.54E-06,-8.54E-06,0.68260383,-0.576284849
9.492,3.14E-03,-9.40E-06,4.57E-03,2.93E-06,-5.41E-03,-8.52E-06,-8.52E-06,0.686568762,-0.580492151
9.493,3.15E-03,-9.38E-06,4.57E-03,2.90E-06,-5.39E-03,-8.51E-06,-8.51E-06,0.690528121,-0.584711892
9.494,3.17E-03,-9.36E-06,4.56E-03,2.87E-06,-5.38E-03,-8.49E-06,-8.49E-06,0.694481868,-0.588944191
9.495,3.18E-03,-9.34E-06,4.56E-03,2.84E-06,-5.36E-03,-8.47E-06,-8.47E-06,0.698429965,-0.593189168
9.496,3.20E-03,-9.32E-06,4.55E-03,2.81E-06,-5.35E-03,-8.45E-06,-8.45E-06,0.702372373,-0.597446944
9.497,3.21E-03,-9.30E-06,4.55E-03,2.78E-06,-5.34E-03,-8.43E-06,-8.43E-06,0.706309055,-0.601717641
9.498,3.23E-03,-9.29E-06,4.54E-03,2.75E-06,-5.32E-03,-8.41E-06,-8.41E-06,0.710239973,-0.606001384
9.499,3.24E-03,-9.27E-06,4.54E-03,2.72E-06,-5.31E-03,-8.40E-06,-8.40E-06,0.714165088,-0.610298296
9.5,3.25E-03,-9.25E-06,4.53E-03,2.69E-06,-5.29E-03,-8.38E-06,-8.38E-06,0.718084363,-0.614608505
9.501,3.27E-03,-9.23E-06,4.53E-03,2.66E-06,-5.28E-03,-8.36E-06,-8.36E-06,0.721997759,-0.618932138
9.502,3.28E-03,-9.22E-06,4.52E-03,2.63E-06,-5.27E-03,-8.34E-06,-8.34E-06,0.725905239,-0.623269324
9.503,3.30E-03,-9.20E-06,4.52E-03,2.60E-06,-5.25E-03,-8.33E-06,-8.33E-06,0.729806766,-0.627620192
9.504,3.31E-03,-9.18E-06,4.51E-03,2.57E-06,-5.24E-03,-8.31E-06,-8.31E-06,0.7337023,-0.631984874
9.505,3.32E-03,-9.17E-06,4.51E-03,2.54E-06,-5.22E-03,-8.29E-06,-8.29E-06,0.737591805,-0.636363503
9.506,3.34E-03,-9.15E-06,4.50E-03,2.52E-06,-5.21E-03,-8.28E-06,-8.28E-06,0.741475243,-0.640756213
9.507,3.35E-03,-9.13E-06,4.50E-03,2.49E-06,-5.20E-03,-8.26E-06,-8.26E-06,0.745352575,-0.64516314
9.508,3.37E-03,-9.12E-06,4.49E-03,2.46E-06,-5.18E-03,-8.24E-06,-8.24E-06,0.749223766,-0.649584419
9.509,3.38E-03,-9.10E-06,4.49E-03,2.43E-06,-5.17E-03,-8.23E-06,-8.23E-06,0.753088777,-0.654020191
9.51,3.39E-03,-9.09E-06,4.48E-03,2.40E-06,-5.15E-03,-8.21E-06,-8.21E-06,0.75694757,-0.658470593
9.511,3.41E-03,-9.07E-06,4.48E-03,2.38E-06,-5.14E-03,-8.20E-06,-8.20E-06,0.760800109,-0.662935769
9.512,3.42E-03,-9.06E-06,4.47E-03,2.35E-06,-5.13E-03,-8.18E-06,-8.18E-06,0.764646355,-0.66741586
9.513,3.43E-03,-9.04E-06,4.47E-03,2.32E-06,-5.11E-03,-8.17E-06,-8.17E-06,0.768486272,-0.671911011
9.514,3.45E-03,-9.03E-06,4.47E-03,2.29E-06,-5.10E-03,-8.15E-06,-8.15E-06,0.772319822,-0.676421367
9.515,3.46E-03,-9.01E-06,4.46E-03,2.27E-06,-5.08E-03,-8.14E-06,-8.14E-06,0.776146969,-0.680947076
9.516,3.48E-03,-9.00E-06,4.46E-03,2.24E-06,-5.07E-03,-8.12E-06,-8.12E-06,0.779967674,-0.685488288
9.517,3.49E-03,-8.98E-06,4.45E-03,2.21E-06,-5.06E-03,-8.11E-06,-8.11E-06,0.783781901,-0.690045151
9.518,3.50E-03,-8.97E-06,4.45E-03,2.18E-06,-5.04E-03,-8.09E-06,-8.09E-06,0.787589614,-0.694617819
9.519,3.52E-03,-8.95E-06,4.44E-03,2.16E-06,-5.03E-03,-8.08E-06,-8.08E-06,0.791390774,-0.699206445
9.52,3.53E-03,-8.94E-06,4.44E-03,2.13E-06,-5.02E-03,-8.07E-06,-8.07E-06,0.795185345,-0.703811186
9.521,3.54E-03,-8.93E-06,4.44E-03,2.10E-06,-5.00E-03,-8.05E-06,-8.05E-06,0.798973289,-0.708432197
9.522,3.56E-03,-8.91E-06,4.43E-03,2.08E-06,-4.99E-03,-8.04E-06,-8.04E-06,0.802754571,-0.713069639
9.523,3.57E-03,-8.90E-06,4.43E-03,2.05E-06,-4.98E-03,-8.03E-06,-8.03E-06,0.806529153,-0.717723671
9.524,3.58E-03,-8.89E-06,4.42E-03,2.02E-06,-4.96E-03,-8.01E-06,-8.01E-06,0.810296999,-0.722394456
9.525,3.60E-03,-8.87E-06,4.42E-03,2.00E-06,-4.95E-03,-8.00E-06,-8.00E-06,0.814058072,-0.727082158
9.526,3.61E-03,-8.86E-06,4.42E-03,1.97E-06,-4.94E-03,-7.99E-06,-7.99E-06,0.817812336,-0.731786945
9.527,3.63E-03,-8.85E-06,4.41E-03,1.94E-06,-4.92E-03,-7.97E-06,-7.97E-06,0.821559753,-0.736508982
9.528,3.64E-03,-8.84E-06,4.41E-03,1.92E-06,-4.91E-03,-7.96E-06,-7.96E-06,0.825300287,-0.741248441
9.529,3.65E-03,-8.82E-06,4.40E-03,1.89E-06,-4.90E-03,-7.95E-06,-7.95E-06,0.829033902,-0.746005493
9.53,3.67E-03,-8.81E-06,4.40E-03,1.86E-06,-4.88E-03,-7.94E-06,-7.94E-06,0.832760562,-0.750780312
9.531,3.68E-03,-8.80E-06,4.40E-03,1.84E-06,-4.87E-03,-7.93E-06,-7.93E-06,0.83648023,-0.755573073
9.532,3.69E-03,-8.79E-06,4.39E-03,1.81E-06,-4.86E-03,-7.91E-06,-7.91E-06,0.840192869,-0.760383954
9.533,3.71E-03,-8.78E-06,4.39E-03,1.79E-06,-4.84E-03,-7.90E-06,-7.90E-06,0.843898444,-0.765213135
9.534,3.72E-03,-8.77E-06,4.39E-03,1.76E-06,-4.83E-03,-7.89E-06,-7.89E-06,0.847596919,-0.770060797
9.535,3.73E-03,-8.75E-06,4.38E-03,1.73E-06,-4.82E-03,-7.88E-06,-7.88E-06,0.851288257,-0.774927125
9.536,3.74E-03,-8.74E-06,4.38E-03,1.71E-06,-4.80E-03,-7.87E-06,-7.87E-06,0.854972422,-0.779812305
9.537,3.76E-03,-8.73E-06,4.38E-03,1.68E-06,-4.79E-03,-7.86E-06,-7.86E-06,0.858649379,-0.784716524
9.538,3.77E-03,-8.72E-06,4.37E-03,1.66E-06,-4.78E-03,-7.85E-06,-7.85E-06,0.86231909,-0.789639973
9.539,3.78E-03,-8.71E-06,4.37E-03,1.63E-06,-4.76E-03,-7.83E-06,-7.83E-06,0.865981522,-0.794582845
9.54,3.80E-03,-8.70E-06,4.37E-03,1.61E-06,-4.75E-03,-7.82E-06,-7.82E-06,0.869636636,-0.799545334
9.541,3.81E-03,-8.69E-06,4.36E-03,1.58E-06,-4.74E-03,-7.81E-06,-7.81E-06,0.873284399,-0.804527638
9.542,3.82E-03,-8.68E-06,4.36E-03,1.56E-06,-4.72E-03,-7.80E-06,-7.80E-06,0.876924774,-0.809529956
9.543,3.84E-03,-8.67E-06,4.36E-03,1.53E-06,-4.71E-03,-7.79E-06,-7.79E-06,0.880557725,-0.81455249
9.544,3.85E-03,-8.66E-06,4.35E-03,1.51E-06,-4.70E-03,-7.78E-06,-7.78E-06,0.884183217,-0.819595444
9.545,3.86E-03,-8.65E-06,4.35E-03,1.48E-06,-4.68E-03,-7.77E-06,-7.77E-06,0.887801215,-0.824659026
9.546,3.88E-03,-8.64E-06,4.35E-03,1.46E-06,-4.67E-03,-7.76E-06,-7.76E-06,0.891411682,-0.829743443
9.547,3.89E-03,-8.63E-06,4.35E-03,1.43E-06,-4.66E-03,-7.75E-06,-7.75E-06,0.895014584,-0.834848909
9.548,3.90E-03,-8.62E-06,4.34E-03,1.41E-06,-4.65E-03,-7.75E-06,-7.75E-06,0.898609885,-0.839975637
9.549,3.91E-03,-8.61E-06,4.34E-03,1.38E-06,-4.63E-03,-7.74E-06,-7.74E-06,0.90219755,-0.845123844
9.55,3.93E-03,-8.60E-06,4.34E-03,1.36E-06,-4.62E-03,-7.73E-06,-7.73E-06,0.905777543,-0.85029375
9.551,3.94E-03,-8.60E-06,4.33E-03,1.33E-06,-4.61E-03,-7.72E-06,-7.72E-06,0.90934983,-0.855485577
9.552,3.95E-03,-8.59E-06,4.33E-03,1.31E-06,-4.59E-03,-7.71E-06,-7.71E-06,0.912914375,-0.86069955
9.553,3.97E-03,-8.58E-06,4.33E-03,1.28E-06,-4.58E-03,-7.70E-06,-7.70E-06,0.916471144,-0.865935897
9.554,3.98E-03,-8.57E-06,4.33E-03,1.26E-06,-4.57E-03,-7.69E-06,-7.69E-06,0.920020101,-0.871194848
9.555,3.99E-03,-8.56E-06,4.32E-03,1.23E-06,-4.55E-03,-7.68E-06,-7.68E-06,0.923561211,-0.876476637
9.556,4.01E-03,-8.55E-06,4.32E-03,1.21E-06,-4.54E-03,-7.68E-06,-7.68E-06,0.927094439,-0.881781501
9.557,4.02E-03,-8.55E-06,4.32E-03,1.18E-06,-4.53E-03,-7.67E-06,-7.67E-06,0.930619752,-0.887109678
9.558,4.03E-03,-8.54E-06,4.31E-03,1.16E-06,-4.52E-03,-7.66E-06,-7.66E-06,0.934137113,-0.892461411
9.559,4.04E-03,-8.53E-06,4.31E-03,1.14E-06,-4.50E-03,-7.65E-06,-7.65E-06,0.937646488,-0.897836946
9.56,4.06E-03,-8.52E-06,4.31E-03,1.11E-06,-4.49E-03,-7.65E-06,-7.65E-06,0.941147843,-0.90323653
9.561,4.07E-03,-8.52E-06,4.31E-03,1.09E-06,-4.48E-03,-7.64E-06,-7.64E-06,0.944641144,-0.908660417
9.562,4.08E-03,-8.51E-06,4.31E-03,1.06E-06,-4.47E-03,-7.63E-06,-7.63E-06,0.948126355,-0.91410886
9.563,4.09E-03,-8.50E-06,4.30E-03,1.04E-06,-4.45E-03,-7.62E-06,-7.62E-06,0.951603442,-0.919582117
9.564,4.11E-03,-8.50E-06,4.30E-03,1.01E-06,-4.44E-03,-7.62E-06,-7.62E-06,0.955072371,-0.925080451
9.565,4.12E-03,-8.49E-06,4.30E-03,9.91E-07,-4.43E-03,-7.61E-06,-7.61E-06,0.958533107,-0.930604127
9.566,4.13E-03,-8.48E-06,4.30E-03,9.67E-07,-4.41E-03,-7.60E-06,-7.60E-06,0.961985617,-0.936153411
9.567,4.15E-03,-8.48E-06,4.29E-03,9.43E-07,-4.40E-03,-7.60E-06,-7.60E-06,0.965429866,-0.941728577
9.568,4.16E-03,-8.47E-06,4.29E-03,9.19E-07,-4.39E-03,-7.59E-06,-7.59E-06,0.968865819,-0.9473299
9.569,4.17E-03,-8.46E-06,4.29E-03,8.95E-07,-4.38E-03,-7.58E-06,-7.58E-06,0.972293444,-0.952957659
9.57,4.18E-03,-8.46E-06,4.29E-03,8.71E-07,-4.36E-03,-7.58E-06,-7.58E-06,0.975712706,-0.958612136
9.571,4.20E-03,-8.45E-06,4.29E-03,8.47E-07,-4.35E-03,-7.57E-06,-7.57E-06,0.979123571,-0.964293618
9.572,4.21E-03,-8.45E-06,4.28E-03,8.23E-07,-4.34E-03,-7.57E-06,-7.57E-06,0.982526005,-0.970002395
9.573,4.22E-03,-8.44E-06,4.28E-03,7.99E-07,-4.33E-03,-7.56E-06,-7.56E-06,0.985919975,-0.97573876
9.574,4.23E-03,-8.43E-06,4.28E-03,7.76E-07,-4.31E-03,-7.56E-06,-7.56E-06,0.989305446,-0.981503014
9.575,4.25E-03,-8.43E-06,4.28E-03,7.52E-07,-4.30E-03,-7.55E-06,-7.55E-06,0.992682385,-0.987295456
9.576,4.26E-03,-8.42E-06,4.28E-03,7.28E-07,-4.29E-03,-7.55E-06,-7.55E-06,0.996050759,-0.993116393
9.577,4.27E-03,-8.42E-06,4.27E-03,7.04E-07,-4.28E-03,-7.54E-06,-7.54E-06,0.999410534,-0.998966136
9.578,4.28E-03,-8.41E-06,4.27E-03,6.81E-07,-4.26E-03,-7.54E-06,-7.54E-06,1.002761676,-1.004844999
9.579,4.30E-03,-8.41E-06,4.27E-03,6.57E-07,-4.25E-03,-7.53E-06,-7.53E-06,1.006104153,-1.0107533
9.58,4.31E-03,-8.41E-06,4.27E-03,6.34E-07,-4.24E-03,-7.53E-06,-7.53E-06,1.009437931,-1.016691363
9.581,4.32E-03,-8.40E-06,4.27E-03,6.10E-07,-4.23E-03,-7.52E-06,-7.52E-06,1.012762976,-1.022659515
9.582,4.33E-03,-8.40E-06,4.27E-03,5.86E-07,-4.21E-03,-7.52E-06,-7.52E-06,1.016079255,-1.028658089
9.583,4.35E-03,-8.39E-06,4.26E-03,5.63E-07,-4.20E-03,-7.51E-06,-7.51E-06,1.019386736,-1.03468742
9.584,4.36E-03,-8.39E-06,4.26E-03,5.39E-07,-4.19E-03,-7.51E-06,-7.51E-06,1.022685385,-1.040747851
9.585,4.37E-03,-8.39E-06,4.26E-03,5.16E-07,-4.18E-03,-7.51E-06,-7.51E-06,1.025975169,-1.046839726
9.586,4.38E-03,-8.38E-06,4.26E-03,4.92E-07,-4.16E-03,-7.50E-06,-7.50E-06,1.029256056,-1.052963398
9.587,4.40E-03,-8.38E-06,4.26E-03,4.69E-07,-4.15E-03,-7.50E-06,-7.50E-06,1.032528012,-1.059119222
9.588,4.41E-03,-8.37E-06,4.26E-03,4.45E-07,-4.14E-03,-7.49E-06,-7.49E-06,1.035791005,-1.06530756
9.589,4.42E-03,-8.37E-06,4.25E-03,4.22E-07,-4.13E-03,-7.49E-06,-7.49E-06,1.039045002,-1.071528775
9.59,4.43E-03,-8.37E-06,4.25E-03,3.98E-07,-4.11E-03,-7.49E-06,-7.49E-06,1.042289971,-1.077783242
9.591,4.45E-03,-8.37E-06,4.25E-03,3.75E-07,-4.10E-03,-7.48E-06,-7.48E-06,1.045525878,-1.084071334
9.592,4.46E-03,-8.36E-06,4.25E-03,3.51E-07,-4.09E-03,-7.48E-06,-7.48E-06,1.048752692,-1.090393436
9.593,4.47E-03,-8.36E-06,4.25E-03,3.28E-07,-4.08E-03,-7.48E-06,-7.48E-06,1.05197038,-1.096749933
9.594,4.48E-03,-8.36E-06,4.25E-03,3.05E-07,-4.06E-03,-7.48E-06,-7.48E-06,1.055178909,-1.10314122
9.595,4.50E-03,-8.36E-06,4.25E-03,2.81E-07,-4.05E-03,-7.47E-06,-7.47E-06,1.058378248,-1.109567694
9.596,4.51E-03,-8.35E-06,4.25E-03,2.58E-07,-4.04E-03,-7.47E-06,-7.47E-06,1.061568364,-1.11602976
